,mandates,party,presidents,votes.absoluteMajority,votes.constituenctyCounter,votes.mandates,votes.percentage,votes.presidents,votes.validVotesPercentage,votes.votes,county,district,availableMandates,blankVotes,blankVotesPercentage,displayMessage,hasNoVoting,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters,candidatos,year
305,2,PPD/PSD,0,0,1,2,20.0,0,21.59,5207,Castelo Branco,Castelo Branco,0,1097,4.21,,False,816,3.13,19,26029,50.71,Paulo Alexandre Martins Moradias,2013
306,7,PS,1,1,1,7,61.87,1,66.78,16104,Castelo Branco,Castelo Branco,0,1097,4.21,,False,816,3.13,19,26029,50.71,Luís Manuel dos Santos Correia,2013
307,0,B.E.,0,0,1,0,1.75,0,1.87,503,Covilhã,Castelo Branco,0,1024,3.56,,False,818,2.84,21,28762,57.79,José Serra dos Reis,2013
308,2,I,0,0,1,2,28.32,0,30.25,8144,Covilhã,Castelo Branco,0,1024,3.56,,False,818,2.84,21,28762,57.79,Pedro Miguel dos Santos Farromba,2013
309,1,PCP - PEV,0,0,1,1,11.01,0,11.76,3166,Covilhã,Castelo Branco,0,1024,3.56,,False,818,2.84,21,28762,57.79,José Joaquim Pinto de Almeida,2013
310,1,PPD/PSD,0,0,1,1,15.01,0,16.04,4318,Covilhã,Castelo Branco,0,1024,3.56,,False,818,2.84,21,28762,57.79,Joaquim António Matias,2013
311,3,PS,1,0,1,3,37.51,1,40.08,10789,Covilhã,Castelo Branco,0,1024,3.56,,False,818,2.84,21,28762,57.79,Vitor Manuel Pinheiro Pereira,2013
312,0,CDS-PP,0,0,1,0,2.91,0,3.15,463,Fundão,Castelo Branco,0,779,4.9,,False,429,2.7,23,15894,54.99,Arminda Fortes Santos de Carvalho Tavares,2013
313,0,PCP - PEV,0,0,1,0,7.46,0,8.08,1186,Fundão,Castelo Branco,0,779,4.9,,False,429,2.7,23,15894,54.99,José Luís Cabaço Reis Oliveira,2013
314,5,PPD/PSD,1,1,1,5,53.93,1,58.37,8572,Fundão,Castelo Branco,0,779,4.9,,False,429,2.7,23,15894,54.99,Paulo Alexandre Bernardo Fernandes,2013
315,2,PS,0,0,1,2,26.01,0,28.15,4134,Fundão,Castelo Branco,0,779,4.9,,False,429,2.7,23,15894,54.99,José António Duarte Domingues,2013
316,0,PTP,0,0,1,0,2.08,0,2.25,331,Fundão,Castelo Branco,0,779,4.9,,False,429,2.7,23,15894,54.99,António de José de Jesus Pombo,2013
317,0,CDS-PP,0,0,1,0,3.65,0,3.95,230,Idanha-a-Nova,Castelo Branco,0,285,4.52,,False,202,3.2,13,6307,65.61,Luís Filipe Geraldes de Mascarenhas Esteves de Sousa,2013
318,0,I,0,0,1,0,4.53,0,4.91,286,Idanha-a-Nova,Castelo Branco,0,285,4.52,,False,202,3.2,13,6307,65.61,Jorge Miguel Gregório Azinheiro,2013
319,0,PCP - PEV,0,0,1,0,5.37,0,5.82,339,Idanha-a-Nova,Castelo Branco,0,285,4.52,,False,202,3.2,13,6307,65.61,João Fazendas,2013
320,1,PPD/PSD,0,0,1,1,14.59,0,15.81,920,Idanha-a-Nova,Castelo Branco,0,285,4.52,,False,202,3.2,13,6307,65.61,António Jorge da Cruz Moreira,2013
321,4,PS,1,1,1,4,64.14,1,69.5,4045,Idanha-a-Nova,Castelo Branco,0,285,4.52,,False,202,3.2,13,6307,65.61,Armindo Moreira da Palma Jacinto,2013
322,2,II,0,0,1,2,40.53,0,42.98,1614,Oleiros,Castelo Branco,0,97,2.44,,False,130,3.26,10,3982,71.62,António Jorge Mendes Dias,2013
323,0,PCP - PEV,0,0,1,0,1.36,0,1.44,54,Oleiros,Castelo Branco,0,97,2.44,,False,130,3.26,10,3982,71.62,António Trindade dos Santos,2013
324,3,PPD/PSD,1,1,1,3,52.41,1,55.58,2087,Oleiros,Castelo Branco,0,97,2.44,,False,130,3.26,10,3982,71.62,Fernando Marques Jorge,2013
325,0,CDS-PP,0,0,1,0,8.95,0,9.48,340,Penamacor,Castelo Branco,0,83,2.19,,False,126,3.32,9,3797,68.06,António das Neves Bento,2013
326,0,PCP - PEV,0,0,1,0,2.03,0,2.15,77,Penamacor,Castelo Branco,0,83,2.19,,False,126,3.32,9,3797,68.06,Ana Paula Cunha Martins Pinto Pires,2013
327,2,PPD/PSD.MPT,0,0,1,2,30.08,0,31.83,1142,Penamacor,Castelo Branco,0,83,2.19,,False,126,3.32,9,3797,68.06,Vitor Manuel de Sousa Gabriel,2013
328,3,PS,1,1,1,3,53.44,1,56.55,2029,Penamacor,Castelo Branco,0,83,2.19,,False,126,3.32,9,3797,68.06,António Luís Beites Soares,2013
329,0,PCP - PEV,0,0,1,0,1.95,0,2.08,100,Proença-a-Nova,Castelo Branco,0,141,2.74,,False,178,3.47,4,5137,64.5,Francisco Ribeiro Delgado,2013
330,1,PPD/PSD,0,0,1,1,19.08,0,20.34,980,Proença-a-Nova,Castelo Branco,0,141,2.74,,False,178,3.47,4,5137,64.5,Jorge Manuel Nogueira Tomé,2013
331,4,PS,1,1,1,4,72.77,1,77.58,3738,Proença-a-Nova,Castelo Branco,0,141,2.74,,False,178,3.47,4,5137,64.5,João Paulo Lopes Catarino,2013
332,0,CDS-PP,0,0,1,0,4.1,0,4.36,384,Sertã,Castelo Branco,0,294,3.14,,False,278,2.97,10,9375,63.23,Sara Rita de Oliveira Guerra Pedro de Matos Freitas do Amaral,2013
333,0,I,0,0,1,0,1.71,0,1.82,160,Sertã,Castelo Branco,0,294,3.14,,False,278,2.97,10,9375,63.23,Luís da Conceição Rodrigues,2013
334,0,PCP - PEV,0,0,1,0,1.5,0,1.6,141,Sertã,Castelo Branco,0,294,3.14,,False,278,2.97,10,9375,63.23,Ema Pereira Gomes,2013
335,5,PPD/PSD,1,1,1,5,61.61,1,65.61,5776,Sertã,Castelo Branco,0,294,3.14,,False,278,2.97,10,9375,63.23,José Farinha Nunes,2013
336,2,PS,0,0,1,2,24.98,0,26.6,2342,Sertã,Castelo Branco,0,294,3.14,,False,278,2.97,10,9375,63.23,Vítor Manuel do Carmo Cavalheiro,2013
337,0,CDS-PP,0,0,1,0,2.64,0,2.75,59,Vila Velha de Ródão,Castelo Branco,0,44,1.97,,False,40,1.79,4,2232,71.42,Gonçalo Rodolfo de Canavarro Arraya Mendes Paulo,2013
338,0,PCP - PEV,0,0,1,0,3.63,0,3.77,81,Vila Velha de Ródão,Castelo Branco,0,44,1.97,,False,40,1.79,4,2232,71.42,António José Ferro Inácio,2013
339,1,PPD/PSD,0,0,1,1,20.56,0,21.37,459,Vila Velha de Ródão,Castelo Branco,0,44,1.97,,False,40,1.79,4,2232,71.42,Natália Lopes Ramos,2013
340,4,PS,1,1,1,4,69.4,1,72.11,1549,Vila Velha de Ródão,Castelo Branco,0,44,1.97,,False,40,1.79,4,2232,71.42,Luís Miguel Ferro Pereira,2013
341,0,CDS-PP,0,0,1,0,8.07,0,8.66,172,Vila de Rei,Castelo Branco,0,62,2.91,,False,83,3.89,3,2131,71.82,Carlos António Moutoso Batata,2013
342,0,PCP - PEV,0,0,1,0,2.53,0,2.72,54,Vila de Rei,Castelo Branco,0,62,2.91,,False,83,3.89,3,2131,71.82,Carlos Manuel Rosa de Almeida,2013
343,3,PPD/PSD,1,1,1,3,51.43,1,55.19,1096,Vila de Rei,Castelo Branco,0,62,2.91,,False,83,3.89,3,2131,71.82,Ricardo Jorge Martins Aires,2013
344,2,PS,0,0,1,2,31.16,0,33.43,664,Vila de Rei,Castelo Branco,0,62,2.91,,False,83,3.89,3,2131,71.82,Ana Sofia Rodrigues Pires,2013
345,0,PCP - PEV,0,0,1,0,5.81,0,6.3,407,Arganil,Coimbra,0,282,4.03,,False,264,3.77,14,7004,62.14,José Tiago Almeida,2013
346,5,PPD/PSD,1,1,1,5,56.61,1,61.4,3965,Arganil,Coimbra,0,282,4.03,,False,264,3.77,14,7004,62.14,Ricardo João Barata Pereira Alves,2013
347,2,PS,0,0,1,2,29.78,0,32.3,2086,Arganil,Coimbra,0,282,4.03,,False,264,3.77,14,7004,62.14,Eduardo Miguel Duarte Ventura,2013
348,0,CDS-PP,0,0,1,0,1.76,0,1.91,337,Cantanhede,Coimbra,0,953,4.99,,False,512,2.68,14,19094,52.06,Maria Olímpia Moreira da Cruz,2013
349,0,PCP - PEV,0,0,1,0,3.28,0,3.56,627,Cantanhede,Coimbra,0,953,4.99,,False,512,2.68,14,19094,52.06,Maria Teresa de Jesus,2013
350,5,PPD/PSD,1,1,1,5,59.14,1,64.06,11293,Cantanhede,Coimbra,0,953,4.99,,False,512,2.68,14,19094,52.06,João Carlos Vidaurre Pais de Moura,2013
351,2,PS,0,0,1,2,28.13,0,30.47,5372,Cantanhede,Coimbra,0,953,4.99,,False,512,2.68,14,19094,52.06,Carlos Alberto Castelo-Branco Ordens,2013
352,0,CDS-PP,0,0,1,0,3.91,0,4.26,2492,Coimbra,Coimbra,0,3437,5.39,,False,1791,2.81,18,63734,49.38,Luis Nuno Ranito da Costa Providência,2013
353,1,IV,0,0,1,1,9.27,0,10.09,5906,Coimbra,Coimbra,0,3437,5.39,,False,1791,2.81,18,63734,49.38,José Augusto Moreira Ferreira da Silva,2013
354,0,PAN,0,0,1,0,1.45,0,1.58,925,Coimbra,Coimbra,0,3437,5.39,,False,1791,2.81,18,63734,49.38,Jorge Francisco Alves Vicente de Sousa Guerreiro,2013
355,1,PCP - PEV,0,0,1,1,11.11,0,12.1,7078,Coimbra,Coimbra,0,3437,5.39,,False,1791,2.81,18,63734,49.38,Francisco José Pina Queirós,2013
356,0,PCTP/MRPP,0,0,1,0,0.83,0,0.9,528,Coimbra,Coimbra,0,3437,5.39,,False,1791,2.81,18,63734,49.38,Rui Lourenço da Cruz,2013
357,4,PPD/PSD.PPM.MPT,0,0,1,4,29.73,0,32.38,18946,Coimbra,Coimbra,0,3437,5.39,,False,1791,2.81,18,63734,49.38,João Paulo Lima Barbosa de Melo,2013
358,5,PS,1,0,1,5,35.51,1,38.68,22631,Coimbra,Coimbra,0,3437,5.39,,False,1791,2.81,18,63734,49.38,Manuel Augusto Soares Machado,2013
359,0,B.E.,0,0,1,0,8.15,0,8.88,625,Condeixa-a-Nova,Coimbra,0,417,5.44,,False,211,2.75,7,7665,55.05,Gisela Andreia Ferreira Coelho Martins,2013
360,0,CDS-PP,0,0,1,0,1.77,0,1.93,136,Condeixa-a-Nova,Coimbra,0,417,5.44,,False,211,2.75,7,7665,55.05,Nuno Filipe Queirós Vicente,2013
361,0,PCP - PEV,0,0,1,0,6.86,0,7.47,526,Condeixa-a-Nova,Coimbra,0,417,5.44,,False,211,2.75,7,7665,55.05,António Moreira da Costa Albuquerque,2013
362,2,PPD/PSD,0,0,1,2,25.24,0,27.5,1935,Condeixa-a-Nova,Coimbra,0,417,5.44,,False,211,2.75,7,7665,55.05,Joaquim Norberto Cardoso Pires da Silva,2013
363,5,PS,1,1,1,5,49.77,1,54.21,3815,Condeixa-a-Nova,Coimbra,0,417,5.44,,False,211,2.75,7,7665,55.05,Nuno Miguel Martins Rondão Moita da Costa,2013
364,0,B.E.,0,0,1,0,3.15,0,3.5,885,Figueira da Foz,Coimbra,0,1820,6.48,,False,941,3.35,14,28074,47.71,Jorge Silvério Gomes Martins Monteiro,2013
365,0,PCP - PEV,0,0,1,0,7.8,0,8.65,2189,Figueira da Foz,Coimbra,0,1820,6.48,,False,941,3.35,14,28074,47.71,António Francisco Gonçalves Soares Baião,2013
366,0,PCTP/MRPP,0,0,1,0,1.1,0,1.22,310,Figueira da Foz,Coimbra,0,1820,6.48,,False,941,3.35,14,28074,47.71,João Manuel da Paz Cardoso,2013
367,4,PPD/PSD.CDS-PP.PPM.MPT,0,0,1,4,31.77,0,35.23,8918,Figueira da Foz,Coimbra,0,1820,6.48,,False,941,3.35,14,28074,47.71,Luis Miguel Pereira de Almeida,2013
368,5,PS,1,1,1,5,46.35,1,51.4,13011,Figueira da Foz,Coimbra,0,1820,6.48,,False,941,3.35,14,28074,47.71,João Albino Rainho Ataíde das Neves,2013
369,0,CDS-PP,0,0,1,0,3.13,0,3.34,85,Góis,Coimbra,0,88,3.24,,False,83,3.05,4,2717,70.21,Victor Manuel Nogueira Dias,2013
370,2,IX,0,0,1,2,42.07,0,44.89,1143,Góis,Coimbra,0,88,3.24,,False,83,3.05,4,2717,70.21,Diamantino Jorge Simões Garcia,2013
371,0,PCP - PEV,0,0,1,0,1.14,0,1.22,31,Góis,Coimbra,0,88,3.24,,False,83,3.05,4,2717,70.21,António Flores Tavares,2013
372,3,PS,1,1,1,3,47.37,1,50.55,1287,Góis,Coimbra,0,88,3.24,,False,83,3.05,4,2717,70.21,Maria de Lurdes de Oliveira Castanheira,2013
373,0,B.E.,0,0,1,0,4.22,0,4.57,343,Lousã,Coimbra,0,406,4.99,,False,228,2.8,4,8134,53.58,Ana Filomena Leite Amaral,2013
374,0,PCP - PEV,0,0,1,0,3.88,0,4.21,316,Lousã,Coimbra,0,406,4.99,,False,228,2.8,4,8134,53.58,Marina Maria Matos dos Santos Quaresma,2013
375,1,PPD/PSD.CDS-PP,0,0,1,1,17.73,0,19.23,1442,Lousã,Coimbra,0,406,4.99,,False,228,2.8,4,8134,53.58,Filomena Maria Carvalho Martins Oliveira,2013
376,6,PS,1,1,1,6,66.38,1,71.99,5399,Lousã,Coimbra,0,406,4.99,,False,228,2.8,4,8134,53.58,Luís Miguel Correia Antunes,2013
377,0,CDS-PP,0,0,1,0,0.89,0,0.94,67,Mira,Coimbra,0,265,3.52,,False,168,2.23,4,7539,57.14,Frutuoso Tomé dos Santos Resende,2013
378,1,III,0,0,1,1,11.49,0,12.19,866,Mira,Coimbra,0,265,3.52,,False,168,2.23,4,7539,57.14,José Carlos Baptista Garrucho,2013
379,0,PCP - PEV,0,0,1,0,1.15,0,1.22,87,Mira,Coimbra,0,265,3.52,,False,168,2.23,4,7539,57.14,Maria Conceição Almeida Clemêncio,2013
380,3,PPD/PSD,1,0,1,3,40.93,1,43.43,3086,Mira,Coimbra,0,265,3.52,,False,168,2.23,4,7539,57.14,Raul José Rei Soares de Almeida,2013
381,3,PS,0,0,1,3,39.79,0,42.22,3000,Mira,Coimbra,0,265,3.52,,False,168,2.23,4,7539,57.14,João Maria Ribeiro Reigota,2013
382,0,B.E.,0,0,1,0,1.97,0,2.06,136,Miranda do Corvo,Coimbra,0,173,2.5,,False,145,2.1,4,6918,61.26,Júlia Maria Ramos Correia,2013
383,0,PCP - PEV,0,0,1,0,8.43,0,8.83,583,Miranda do Corvo,Coimbra,0,173,2.5,,False,145,2.1,4,6918,61.26,Ana Isabel Carvalho Sequeira Grade,2013
384,3,PPD/PSD.CDS-PP,0,0,1,3,37.34,0,39.14,2583,Miranda do Corvo,Coimbra,0,173,2.5,,False,145,2.1,4,6918,61.26,Sérgio Luís Rodrigues Sêco,2013
385,4,PS,1,1,1,4,47.67,1,49.97,3298,Miranda do Corvo,Coimbra,0,173,2.5,,False,145,2.1,4,6918,61.26,António Miguel Costa Baptista,2013
386,0,B.E.,0,0,1,0,2.0,0,2.14,271,Montemor-o-Velho,Coimbra,0,553,4.09,,False,313,2.32,11,13520,58.99,Carlos Alberto de Sousa Mendes,2013
387,0,MPT,0,0,1,0,4.11,0,4.39,555,Montemor-o-Velho,Coimbra,0,553,4.09,,False,313,2.32,11,13520,58.99,Elisabete Abreu Marques,2013
388,1,PCP - PEV,0,0,1,1,11.08,0,11.84,1498,Montemor-o-Velho,Coimbra,0,553,4.09,,False,313,2.32,11,13520,58.99,Jorge Luís Forte Camarneiro,2013
389,3,PPD/PSD.CDS-PP,0,0,1,3,35.95,0,38.41,4861,Montemor-o-Velho,Coimbra,0,553,4.09,,False,313,2.32,11,13520,58.99,Abel da Silva de Oliveira Girão,2013
390,3,PS,1,0,1,3,40.45,1,43.22,5469,Montemor-o-Velho,Coimbra,0,553,4.09,,False,313,2.32,11,13520,58.99,Emílio Augusto Ferreira Torrão,2013
391,0,CDS-PP,0,0,1,0,4.07,0,4.28,512,Oliveira do Hospital,Coimbra,0,336,2.67,,False,291,2.31,16,12579,66.04,José Vasco do Amaral Antunes Lencastre de Campos,2013
392,0,PCP - PEV,0,0,1,0,2.76,0,2.9,347,Oliveira do Hospital,Coimbra,0,336,2.67,,False,291,2.31,16,12579,66.04,João Manuel Fontes Dinis,2013
393,1,PPD/PSD,0,0,1,1,21.58,0,22.71,2714,Oliveira do Hospital,Coimbra,0,336,2.67,,False,291,2.31,16,12579,66.04,Cristina Fernandes Oliveira,2013
394,6,PS,1,1,1,6,66.61,1,70.11,8379,Oliveira do Hospital,Coimbra,0,336,2.67,,False,291,2.31,16,12579,66.04,José Carlos Alexandrino Mendes,2013
395,0,PS,0,0,1,0,10.97,0,11.54,312,Pampilhosa da Serra,Coimbra,0,62,2.18,,False,77,2.71,8,2843,67.08,Carlos da Costa Dias Ferrão,2013
396,0,PCP - PEV,0,0,1,0,5.9,0,6.22,502,Penacova,Coimbra,0,232,2.72,,False,213,2.5,8,8515,56.99,Álvaro Manuel Bernardes Miranda,2013
397,3,PPD/PSD.CDS-PP,0,0,1,3,37.32,0,39.38,3178,Penacova,Coimbra,0,232,2.72,,False,213,2.5,8,8515,56.99,Mauro Daniel Rodrigues Carpinteiro,2013
398,4,PS,1,1,1,4,51.56,1,54.4,4390,Penacova,Coimbra,0,232,2.72,,False,213,2.5,8,8515,56.99,Humberto José Batista Oliveira,2013
399,0,CDS-PP,0,0,1,0,1.28,0,1.35,43,Penela,Coimbra,0,105,3.13,,False,70,2.08,4,3360,63.38,Marc Raymond Camille Ryon,2013
400,0,PCP - PEV,0,0,1,0,2.2,0,2.32,74,Penela,Coimbra,0,105,3.13,,False,70,2.08,4,3360,63.38,Maria da Graça Gonçalves Pedrosa de Oliveira,2013
401,3,PPD/PSD,1,1,1,3,51.28,1,54.1,1723,Penela,Coimbra,0,105,3.13,,False,70,2.08,4,3360,63.38,Luis Filipe da Silva Lourenço Matias,2013
402,2,PS,0,0,1,2,40.03,0,42.23,1345,Penela,Coimbra,0,105,3.13,,False,70,2.08,4,3360,63.38,Eduardo Jorge Mendes Nogueira dos Santos,2013
403,1,PCP - PEV,0,0,1,1,9.93,0,10.55,1063,Soure,Coimbra,0,349,3.26,,False,274,2.56,10,10700,58.61,Maria Manuela Lucas de Oliveira Santos,2013
404,3,PPD/PSD.CDS-PP.PPM,0,0,1,3,37.01,0,39.3,3960,Soure,Coimbra,0,349,3.26,,False,274,2.56,10,10700,58.61,Carlos Manuel da Silva Páscoa,2013
405,3,PS,1,0,1,3,39.28,1,41.71,4203,Soure,Coimbra,0,349,3.26,,False,274,2.56,10,10700,58.61,Mário Jorge da Costa Rodrigues Nunes,2013
406,0,XI,0,0,1,0,7.95,0,8.44,851,Soure,Coimbra,0,349,3.26,,False,274,2.56,10,10700,58.61,António Fernando da Silva Centeio,2013
407,0,PCP - PEV,0,0,1,0,7.68,0,8.22,514,Tábua,Coimbra,0,218,3.26,,False,216,3.23,11,6689,62.32,José Manuel Ferreira de Oliveira,2013
408,2,PPD/PSD.CDS-PP,0,0,1,2,28.43,0,30.41,1902,Tábua,Coimbra,0,218,3.26,,False,216,3.23,11,6689,62.32,Nuno Duarte Abranches Pinto,2013
409,5,PS,1,1,1,5,57.39,1,61.37,3839,Tábua,Coimbra,0,218,3.26,,False,216,3.23,11,6689,62.32,Mário Almeida Loureiro,2013
410,0,CDS-PP,0,0,1,0,2.58,0,2.7,95,Vila Nova de Poiares,Coimbra,0,81,2.2,,False,80,2.17,4,3686,58.42,Carlos Manuel Neves da Silva Barbas,2013
411,0,PCP - PEV,0,0,1,0,2.69,0,2.81,99,Vila Nova de Poiares,Coimbra,0,81,2.2,,False,80,2.17,4,3686,58.42,Graça Catarina Carvalho Serra Marques dos Santos,2013
412,2,PPD/PSD,0,0,1,2,34.81,0,36.4,1283,Vila Nova de Poiares,Coimbra,0,81,2.2,,False,80,2.17,4,3686,58.42,Carlos Manuel Soares Henriques,2013
413,3,PS,1,1,1,3,55.56,1,58.1,2048,Vila Nova de Poiares,Coimbra,0,81,2.2,,False,80,2.17,4,3686,58.42,João Miguel Sousa Henriques,2013
414,0,CDS-PP.MPT.PPM,0,0,1,0,2.57,0,2.81,347,Albufeira,Faro,0,738,5.47,,False,421,3.12,4,13488,41.01,Ricardo Jorge Almeida das Neves,2013
415,1,I,0,0,1,1,11.37,0,12.44,1534,Albufeira,Faro,0,738,5.47,,False,421,3.12,4,13488,41.01,Ana Maria Marques Simões Prisca Vidigal da Silva,2013
416,0,PCP - PEV,0,0,1,0,9.76,0,10.68,1317,Albufeira,Faro,0,738,5.47,,False,421,3.12,4,13488,41.01,Suzel Maria da Conceição Martins Pimenta,2013
417,3,PPD/PSD,1,0,1,3,35.94,1,39.31,4847,Albufeira,Faro,0,738,5.47,,False,421,3.12,4,13488,41.01,Carlos Eduardo Silva e Sousa,2013
418,3,PS,0,0,1,3,31.76,0,34.75,4284,Albufeira,Faro,0,738,5.47,,False,421,3.12,4,13488,41.01,Fernando José dos Santos Anastácio,2013
419,0,PCP - PEV,0,0,1,0,2.52,0,2.63,54,Alcoutim,Faro,0,52,2.42,,False,42,1.96,4,2145,75.71,Maria Luísa Fernandes,2013
420,2,PPD/PSD,0,0,1,2,42.24,0,44.17,906,Alcoutim,Faro,0,52,2.42,,False,42,1.96,4,2145,75.71,José Carlos da Palma Pereira,2013
421,3,PS,1,1,1,3,50.86,1,53.19,1091,Alcoutim,Faro,0,52,2.42,,False,42,1.96,4,2145,75.71,Osvaldo dos Santos Gonçalves,2013
422,0,PCP - PEV,0,0,1,0,14.19,0,15.25,373,Aljezur,Faro,0,126,4.79,,False,56,2.13,4,2628,60.32,Hermann Hans Janssen,2013
423,1,PPD/PSD,0,0,1,1,16.06,0,17.25,422,Aljezur,Faro,0,126,4.79,,False,56,2.13,4,2628,60.32,Vitor Manuel da Encarnação Vicente,2013
424,4,PS,1,1,1,4,62.82,1,67.5,1651,Aljezur,Faro,0,126,4.79,,False,56,2.13,4,2628,60.32,José Manuel Velhinho Amarelinho,2013
425,0,B.E.,0,0,1,0,2.04,0,2.12,80,Castro Marim,Faro,0,84,2.14,,False,69,1.76,4,3928,66.18,Pedro Fernando Oliveira Tavares,2013
426,0,CDS-PP,0,0,1,0,0.61,0,0.64,24,Castro Marim,Faro,0,84,2.14,,False,69,1.76,4,3928,66.18,Manuel das Neves Doutel,2013
427,0,PCP - PEV,0,0,1,0,2.95,0,3.07,116,Castro Marim,Faro,0,84,2.14,,False,69,1.76,4,3928,66.18,João Francisco Valente Lopes Dias,2013
428,3,PPD/PSD,1,1,1,3,47.43,1,49.35,1863,Castro Marim,Faro,0,84,2.14,,False,69,1.76,4,3928,66.18,Francisco Augusto Caimoto Amaral,2013
429,2,PS,0,0,1,2,43.08,0,44.82,1692,Castro Marim,Faro,0,84,2.14,,False,69,1.76,4,3928,66.18,Carlos José Muge Nóbrega,2013
430,0,B.E.,0,0,1,0,4.82,0,5.3,1180,Faro,Faro,0,1371,5.6,,False,843,3.44,4,24475,43.65,Vítor Manuel Bexiga Ruivo,2013
431,0,I,0,0,1,0,5.74,0,6.31,1404,Faro,Faro,0,1371,5.6,,False,843,3.44,4,24475,43.65,José Adriano Gago Vitorino,2013
432,1,PCP - PEV,0,0,1,1,12.76,0,14.02,3122,Faro,Faro,0,1371,5.6,,False,843,3.44,4,24475,43.65,António Manuel Dias Mendonça,2013
433,4,PPD/PSD.CDS-PP.MPT.PPM,1,0,1,4,33.94,1,37.31,8306,Faro,Faro,0,1371,5.6,,False,843,3.44,4,24475,43.65,Rogério Conceição Bacalhau Coelho,2013
434,0,PPV,0,0,1,0,1.38,0,1.52,338,Faro,Faro,0,1371,5.6,,False,843,3.44,4,24475,43.65,Vítor Manuel Maria Parreira da Silva,2013
435,4,PS,0,0,1,4,32.32,0,35.54,7911,Faro,Faro,0,1371,5.6,,False,843,3.44,4,24475,43.65,Paulo Jorge dos Santos Neves,2013
436,0,B.E.,0,0,1,0,5.1,0,5.44,468,Lagoa,Faro,0,321,3.5,,False,250,2.73,4,9168,49.55,Jorge Manuel Albano da Encarnação Ramos,2013
437,0,PCP - PEV,0,0,1,0,7.64,0,8.14,700,Lagoa,Faro,0,321,3.5,,False,250,2.73,4,9168,49.55,Joaquim António Barrinhos Andrés,2013
438,3,PPD/PSD,0,0,1,3,39.35,0,41.97,3608,Lagoa,Faro,0,321,3.5,,False,250,2.73,4,9168,49.55,José Inácio Marques Eduardo,2013
439,4,PS,1,1,1,4,41.68,1,44.45,3821,Lagoa,Faro,0,321,3.5,,False,250,2.73,4,9168,49.55,Francisco José Malveiro Martins,2013
440,0,B.E.,0,0,1,0,3.8,0,4.16,435,Lagos,Faro,0,654,5.71,,False,335,2.92,4,11453,48.2,Manuela José Goes Ferreira da Silva,2013
441,0,CDS-PP.MPT,0,0,1,0,6.37,0,6.98,730,Lagos,Faro,0,654,5.71,,False,335,2.92,4,11453,48.2,Artur José Gomes Rêgo,2013
442,1,PCP - PEV,0,0,1,1,13.83,0,15.14,1584,Lagos,Faro,0,654,5.71,,False,335,2.92,4,11453,48.2,Luís Carlos Carradinha Reis,2013
443,1,PPD/PSD,0,0,1,1,17.31,0,18.94,1982,Lagos,Faro,0,654,5.71,,False,335,2.92,4,11453,48.2,Nuno Filipe Carreiro Ferreira Serafim,2013
444,0,PPM/PPV/PND,0,0,1,0,1.67,0,1.83,191,Lagos,Faro,0,654,5.71,,False,335,2.92,4,11453,48.2,Paulo Jorge do Rosário Dias,2013
445,4,PS,1,1,1,4,34.93,1,38.23,4000,Lagos,Faro,0,654,5.71,,False,335,2.92,4,11453,48.2,Maria Joaquina Baptista Quintans de Matos,2013
446,1,XVIII,0,0,1,1,13.46,0,14.74,1542,Lagos,Faro,0,654,5.71,,False,335,2.92,4,11453,48.2,Luís Manuel da Silva Barroso,2013
447,0,CDS-PP,0,0,1,0,2.1,0,2.27,564,Loulé,Faro,0,1176,4.38,,False,828,3.08,9,26875,46.61,Horácio Filipe Guilherme Ferreira,2013
448,0,II,0,0,1,0,2.69,0,2.91,723,Loulé,Faro,0,1176,4.38,,False,828,3.08,9,26875,46.61,Adelino José Neto Guerreiro,2013
449,0,PCP - PEV,0,0,1,0,4.48,0,4.84,1204,Loulé,Faro,0,1176,4.38,,False,828,3.08,9,26875,46.61,Joaquim José Rosa Nogueira,2013
450,4,PPD/PSD,0,0,1,4,34.94,0,37.75,9389,Loulé,Faro,0,1176,4.38,,False,828,3.08,9,26875,46.61,Helder Manuel Faria Martins,2013
451,5,PS,1,1,1,5,48.34,1,52.23,12991,Loulé,Faro,0,1176,4.38,,False,828,3.08,9,26875,46.61,Vitor Manuel Gonçalves Aleixo,2013
452,0,I,0,0,1,0,10.51,0,11.06,385,Monchique,Faro,0,101,2.76,,False,80,2.18,3,3663,70.92,Carlos Henrique Correia Alves,2013
453,0,PCP - PEV,0,0,1,0,4.94,0,5.2,181,Monchique,Faro,0,101,2.76,,False,80,2.18,3,3663,70.92,José Matias da Conceição Francisco,2013
454,3,PPD/PSD,1,1,1,3,47.42,1,49.89,1737,Monchique,Faro,0,101,2.76,,False,80,2.18,3,3663,70.92,Rui Miguel da Silva André,2013
455,2,PS,0,0,1,2,32.19,0,33.86,1179,Monchique,Faro,0,101,2.76,,False,80,2.18,3,3663,70.92,Maria da Graça Cerro Batalim da Mota,2013
456,1,B.E.,0,0,1,1,9.4,0,10.24,1471,Olhão,Faro,0,849,5.42,,False,444,2.84,4,15652,41.56,Ivo Manuel Neto Madeira Conceição,2013
457,0,CDS-PP,0,0,1,0,3.14,0,3.43,492,Olhão,Faro,0,849,5.42,,False,444,2.84,4,15652,41.56,Rui Manuel Correia Costa,2013
